cmd,force_z_N
0.47368421052631576,7.11958122253418
0.47368421052631576,7.1830525398254395
0.47368421052631576,7.113988876342773
0.47368421052631576,7.304330348968506
0.47368421052631576,7.130922794342041
0.47368421052631576,7.147765159606934
0.47368421052631576,7.179053783416748
0.47368421052631576,7.1493024826049805
0.47368421052631576,7.069915294647217
0.47368421052631576,7.020939350128174
0.47368421052631576,7.170849800109863
0.47368421052631576,7.023484230041504
0.47368421052631576,7.064223289489746
0.47368421052631576,7.181698322296143
0.47368421052631576,7.312376499176025
0.47368421052631576,7.2364959716796875
0.47368421052631576,7.275204181671143
0.47368421052631576,7.132506847381592
0.47368421052631576,7.289687633514404
0.47368421052631576,7.135965824127197
0.47368421052631576,6.453155040740967
0.47368421052631576,6.582376480102539
0.47368421052631576,6.58903169631958
0.47368421052631576,6.4317450523376465
0.47368421052631576,6.483030796051025
0.47368421052631576,6.596231937408447
0.47368421052631576,6.381012439727783
0.47368421052631576,6.4443864822387695
0.47368421052631576,6.441230297088623
0.47368421052631576,6.599574089050293
0.47368421052631576,6.527266025543213
0.47368421052631576,6.572091579437256
0.47368421052631576,6.476979732513428
0.47368421052631576,6.547152042388916
0.47368421052631576,6.602179527282715
0.47368421052631576,6.5027570724487305
0.47368421052631576,6.407345294952393
0.47368421052631576,6.514166355133057
0.47368421052631576,6.619218826293945
0.47368421052631576,6.559282302856445
0.47368421052631576,6.602876663208008
0.47368421052631576,6.386914253234863
0.47368421052631576,6.56810998916626
0.47368421052631576,6.430877685546875
0.47368421052631576,6.376072883605957
0.5263157894736842,8.661255836486816
0.5263157894736842,8.696061134338379
0.5263157894736842,8.717275619506836
0.5263157894736842,8.652454376220703
0.5263157894736842,8.639754295349121
0.5263157894736842,8.62218952178955
0.5263157894736842,8.646184921264648
0.5263157894736842,8.646184921264648
0.5263157894736842,7.766814708709717
0.5263157894736842,7.780865669250488
0.5263157894736842,7.780865669250488
0.5263157894736842,7.872707366943359
0.5263157894736842,7.909517288208008
0.5263157894736842,7.957909107208252
0.5263157894736842,7.7865095138549805
0.5263157894736842,7.766814708709717
0.5263157894736842,7.876260757446289
0.5263157894736842,7.971378803253174
0.5263157894736842,7.97029972076416
0.5263157894736842,7.787253379821777
0.5263157894736842,7.82926607131958
0.5263157894736842,7.965496063232422
0.5263157894736842,7.95659875869751
0.5263157894736842,7.99349308013916
0.5263157894736842,7.917893886566162
0.5263157894736842,7.801748752593994
0.5263157894736842,7.8964996337890625
0.5263157894736842,7.771617412567139
0.5263157894736842,7.824134349822998
0.5263157894736842,7.926105976104736
0.5263157894736842,7.937374591827393
0.5263157894736842,7.891634941101074
0.5263157894736842,7.745410442352295
0.5263157894736842,8.520917892456055
0.5263157894736842,8.507140159606934
0.5263157894736842,8.535554885864258
0.5263157894736842,8.574950218200684
0.5263157894736842,8.695575714111328
0.5263157894736842,8.760828018188477
0.5263157894736842,8.742502212524414
0.5263157894736842,8.596698760986328
0.5263157894736842,8.729620933532715
0.5263157894736842,8.652215957641602
0.5263157894736842,8.731966972351074
0.5263157894736842,8.677496910095215
0.5263157894736842,8.672133445739746
0.5263157894736842,8.592355728149414
0.5263157894736842,8.644274711608887
0.5263157894736842,8.628170013427734
0.5263157894736842,8.593032836914062
0.5789473684210527,9.164011001586914
0.5789473684210527,10.09189510345459
0.5789473684210527,9.39006233215332
0.5789473684210527,9.347654342651367
0.5789473684210527,9.235747337341309
0.5789473684210527,9.203728675842285
0.5789473684210527,10.259559631347656
0.5789473684210527,10.144974708557129
0.5789473684210527,10.146934509277344
0.5789473684210527,10.18430233001709
0.5789473684210527,10.004112243652344
0.5789473684210527,10.230623245239258
0.5789473684210527,10.058538436889648
0.5789473684210527,9.142156600952148
0.5789473684210527,9.168926239013672
0.5789473684210527,9.200468063354492
0.5789473684210527,9.206135749816895
0.5789473684210527,9.303410530090332
0.5789473684210527,9.152128219604492
0.5789473684210527,9.277312278747559
0.5789473684210527,9.299101829528809
0.5789473684210527,9.238157272338867
0.5789473684210527,9.161995887756348
0.5789473684210527,9.338176727294922
0.5789473684210527,9.277151107788086
0.5789473684210527,9.343606948852539
0.5789473684210527,9.223276138305664
0.5789473684210527,9.390180587768555
0.5789473684210527,9.188756942749023
0.5789473684210527,10.166259765625
0.5789473684210527,10.114511489868164
0.5789473684210527,10.081229209899902
0.5789473684210527,10.112689971923828
0.5789473684210527,10.064946174621582
0.5789473684210527,10.390654563903809
0.5789473684210527,10.041823387145996
0.5789473684210527,10.282033920288086
0.5789473684210527,10.151768684387207
0.5789473684210527,9.904485702514648
0.5789473684210527,10.155181884765625
0.5789473684210527,9.900039672851562
0.5789473684210527,10.10779857635498
0.5789473684210527,10.11272144317627
0.5789473684210527,10.27235221862793
0.5789473684210527,10.065227508544922
0.5789473684210527,10.024127006530762
0.5789473684210527,9.161800384521484
0.5789473684210527,9.175668716430664
0.5789473684210527,9.266077995300293
0.5789473684210527,9.128625869750977
0.631578947368421,10.873880386352539
0.631578947368421,10.46435260772705
0.631578947368421,10.7774019241333
0.631578947368421,11.74150562286377
0.631578947368421,11.478391647338867
0.631578947368421,11.74732494354248
0.631578947368421,11.549032211303711
0.631578947368421,11.640090942382812
0.631578947368421,11.661659240722656
0.631578947368421,11.834930419921875
0.631578947368421,11.379204750061035
0.631578947368421,11.509374618530273
0.631578947368421,11.745633125305176
0.631578947368421,11.541214942932129
0.631578947368421,11.570298194885254
0.631578947368421,11.77099895477295
0.631578947368421,11.341449737548828
0.631578947368421,11.482892036437988
0.631578947368421,11.887146949768066
0.631578947368421,11.496015548706055
0.631578947368421,11.573427200317383
0.631578947368421,11.755633354187012
0.631578947368421,11.59801197052002
0.631578947368421,11.876378059387207
0.631578947368421,11.373008728027344
0.631578947368421,11.766063690185547
0.631578947368421,11.856146812438965
0.631578947368421,11.556424140930176
0.631578947368421,10.749847412109375
0.631578947368421,10.790125846862793
0.631578947368421,10.684453964233398
0.631578947368421,10.564913749694824
0.631578947368421,10.60500431060791
0.631578947368421,10.59469223022461
0.631578947368421,10.827169418334961
0.631578947368421,10.548117637634277
0.631578947368421,10.574478149414062
0.631578947368421,10.7042875289917
0.631578947368421,10.55077075958252
0.631578947368421,10.628110885620117
0.631578947368421,10.546761512756348
0.631578947368421,10.71767520904541
0.631578947368421,10.692716598510742
0.631578947368421,10.695755004882812
0.631578947368421,10.62094783782959
0.631578947368421,10.942829132080078
0.631578947368421,10.73251724243164
0.631578947368421,10.489108085632324
0.631578947368421,10.633999824523926
0.631578947368421,10.652486801147461
0.6842105263157894,12.970745086669922
0.6842105263157894,13.12156867980957
0.6842105263157894,13.163100242614746
0.6842105263157894,13.201011657714844
0.6842105263157894,13.135354042053223
0.6842105263157894,13.238943099975586
0.6842105263157894,13.052753448486328
0.6842105263157894,13.185928344726562
0.6842105263157894,13.164620399475098
0.6842105263157894,12.88601016998291
0.6842105263157894,11.876873016357422
0.6842105263157894,11.954639434814453
0.6842105263157894,12.010661125183105
0.6842105263157894,12.814446449279785
0.6842105263157894,12.921244621276855
0.6842105263157894,12.921072959899902
0.6842105263157894,12.948244094848633
0.6842105263157894,13.219377517700195
0.6842105263157894,12.956404685974121
0.6842105263157894,13.005791664123535
0.6842105263157894,13.041699409484863
0.6842105263157894,13.137248992919922
0.6842105263157894,12.954195976257324
0.6842105263157894,13.094914436340332
0.6842105263157894,13.26962947845459
0.6842105263157894,13.078880310058594
0.6842105263157894,13.01858901977539
0.6842105263157894,13.261686325073242
0.6842105263157894,12.064964294433594
0.6842105263157894,11.973094940185547
0.6842105263157894,11.985557556152344
0.6842105263157894,12.134791374206543
0.6842105263157894,11.994110107421875
0.6842105263157894,11.847090721130371
0.6842105263157894,11.895401954650879
0.6842105263157894,12.109668731689453
0.6842105263157894,12.088436126708984
0.6842105263157894,12.018414497375488
0.6842105263157894,11.8854398727417
0.6842105263157894,11.949726104736328
0.6842105263157894,12.046123504638672
0.6842105263157894,11.941779136657715
0.6842105263157894,11.974365234375
0.6842105263157894,12.009614944458008
0.6842105263157894,12.144433975219727
0.6842105263157894,11.96672248840332
0.6842105263157894,11.80465316772461
0.6842105263157894,11.881327629089355
0.6842105263157894,12.176575660705566
0.6842105263157894,12.04765796661377
0.7368421052631579,13.279373168945312
0.7368421052631579,13.20704460144043
0.7368421052631579,13.416741371154785
0.7368421052631579,13.315265655517578
0.7368421052631579,13.340020179748535
0.7368421052631579,13.377708435058594
0.7368421052631579,13.25760269165039
0.7368421052631579,13.24594497680664
0.7368421052631579,13.385822296142578
0.7368421052631579,13.251447677612305
0.7368421052631579,13.340871810913086
0.7368421052631579,13.551464080810547
0.7368421052631579,13.509296417236328
0.7368421052631579,13.303642272949219
0.7368421052631579,13.364219665527344
0.7368421052631579,13.303828239440918
0.7368421052631579,13.514923095703125
0.7368421052631579,13.69205379486084
0.7368421052631579,13.280834197998047
0.7368421052631579,13.25427532196045
0.7368421052631579,13.336051940917969
0.7368421052631579,13.468770980834961
0.7368421052631579,13.521743774414062
0.7368421052631579,13.490974426269531
0.7368421052631579,14.76576042175293
0.7368421052631579,14.510133743286133
0.7368421052631579,14.510133743286133
0.7368421052631579,14.46829605102539
0.7368421052631579,14.340309143066406
0.7368421052631579,14.601581573486328
0.7368421052631579,14.389570236206055
0.7368421052631579,14.487990379333496
0.7368421052631579,14.57604694366455
0.7368421052631579,14.555292129516602
0.7368421052631579,14.381361961364746
0.7368421052631579,14.526335716247559
0.7368421052631579,14.538015365600586
0.7368421052631579,14.592315673828125
0.7368421052631579,14.316807746887207
0.7368421052631579,14.391297340393066
0.7368421052631579,14.391297340393066
0.7368421052631579,14.433194160461426
0.7368421052631579,14.571447372436523
0.7368421052631579,14.599637985229492
0.7368421052631579,14.467907905578613
0.7368421052631579,14.37485122680664
0.7368421052631579,14.5029296875
0.7368421052631579,14.751917839050293
0.7368421052631579,14.591714859008789
0.7368421052631579,13.494816780090332
0.7894736842105263,15.001261711120605
0.7894736842105263,14.838445663452148
0.7894736842105263,14.884852409362793
0.7894736842105263,14.866924285888672
0.7894736842105263,14.920859336853027
0.7894736842105263,14.92805004119873
0.7894736842105263,15.010354042053223
0.7894736842105263,15.149185180664062
0.7894736842105263,14.85263729095459
0.7894736842105263,14.84451675415039
0.7894736842105263,14.912053108215332
0.7894736842105263,15.068345069885254
0.7894736842105263,14.922469139099121
0.7894736842105263,15.010354042053223
0.7894736842105263,14.918676376342773
0.7894736842105263,14.98611068725586
0.7894736842105263,15.075865745544434
0.7894736842105263,15.19647216796875
0.7894736842105263,15.062217712402344
0.7894736842105263,14.996598243713379
0.7894736842105263,14.832635879516602
0.7894736842105263,15.067054748535156
0.7894736842105263,15.085347175598145
0.7894736842105263,15.177629470825195
0.7894736842105263,14.964961051940918
0.7894736842105263,16.40035057067871
0.7894736842105263,16.192726135253906
0.7894736842105263,16.058244705200195
0.7894736842105263,16.29491424560547
0.7894736842105263,16.15923500061035
0.7894736842105263,16.071353912353516
0.7894736842105263,15.86120319366455
0.7894736842105263,16.192726135253906
0.7894736842105263,16.236169815063477
0.7894736842105263,16.052371978759766
0.7894736842105263,16.086523056030273
0.7894736842105263,16.041954040527344
0.7894736842105263,16.12510871887207
0.7894736842105263,16.149906158447266
0.7894736842105263,16.10077667236328
0.7894736842105263,16.11026382446289
0.7894736842105263,16.055660247802734
0.7894736842105263,16.003192901611328
0.7894736842105263,16.16407012939453
0.7894736842105263,16.192726135253906
0.7894736842105263,16.026962280273438
0.7894736842105263,16.045408248901367
0.7894736842105263,16.045408248901367
0.7894736842105263,16.045408248901367
0.7894736842105263,16.01964569091797
0.8421052631578947,17.725610733032227
0.8421052631578947,17.692842483520508
0.8421052631578947,17.532421112060547
0.8421052631578947,17.45194435119629
0.8421052631578947,17.691007614135742
0.8421052631578947,17.825334548950195
0.8421052631578947,17.676664352416992
0.8421052631578947,17.715106964111328
0.8421052631578947,17.68126678466797
0.8421052631578947,17.54599952697754
0.8421052631578947,17.412073135375977
0.8421052631578947,17.55331802368164
0.8421052631578947,17.730117797851562
0.8421052631578947,17.62701416015625
0.8421052631578947,17.839452743530273
