time,roll_measured,roll_reference,pitch_measured,pitch_reference,yaw_measured,yaw_reference
3.690265522,72.25008659655533,74.86249089569986,0.8989455187713766,8.823759645042573,-72.1921179003555,-69.25305659665469
3.692319637,72.25008659655533,75.05543293525162,0.8989455187713766,8.645415807786692,-72.1921179003555,-70.06873405609845
3.695648463,72.25008659655533,75.04489812213033,0.8989455187713766,8.681793716639726,-72.1921179003555,-71.18577011991694
3.699006695,72.25008659655533,75.22042476362958,0.8989455187713766,8.614148674108646,-72.1921179003555,-71.16407637325044
3.700258351,72.71927155686271,75.22042476362958,0.2289712540886634,8.614148674108646,-73.99838785942893,-71.16407637325044
3.702375929,72.71927155686271,75.32890187067355,0.2289712540886634,8.463953873322954,-73.99838785942893,-72.05104383125567
3.705623746,72.71927155686271,75.18314822498529,0.2289712540886634,8.55520102430748,-73.99838785942893,-73.25759715839932
3.70893855,72.71927155686271,75.24612180235795,0.2289712540886634,8.51816069448813,-73.99838785942893,-73.34447835556584
3.710259648,73.23516089971243,75.24612180235795,-0.4322775737995128,8.51816069448813,-75.87401337412085,-73.34447835556584
3.712317374,73.23516089971243,74.9888682590907,-0.4322775737995128,8.511163089712632,-75.87401337412085,-75.66711364291322
3.715645247,73.23516089971243,74.9933037946032,-0.4322775737995128,8.506216024756478,-75.87401337412085,-75.67360056441868
3.719282001,73.23516089971243,74.97322839298927,-0.4322775737995128,8.49651722743626,-75.87401337412085,-75.82267726334719
3.720268287,73.38566714177958,74.97322839298927,-1.0140586546250587,8.49651722743626,-77.44147625769303,-75.82267726334719
3.722795102,73.38566714177958,74.58382998737157,-1.0140586546250587,8.554541097688318,-77.44147625769303,-78.1783522504528
3.72559692,73.38566714177958,74.57433666219663,-1.0140586546250587,8.577060879009633,-77.44147625769303,-78.13132985822672
3.728935566,73.38566714177958,74.55283469655197,-1.0140586546250587,8.604039505311075,-77.44147625769303,-78.17807679142933
3.73029352,73.74350938151042,74.55283469655197,-1.6159152172639284,8.604039505311075,-79.31782979340014,-78.17807679142933
3.732289172,73.74350938151042,74.45097933976085,-1.6159152172639284,8.566792488883719,-79.31782979340014,-79.09948815854554
3.735717761,73.74350938151042,74.12033549697362,-1.6159152172639284,8.768395299107658,-79.31782979340014,-80.29719866129012
3.739166846,73.74350938151042,74.0447442710923,-1.6159152172639284,8.84996923199183,-79.31782979340014,-80.28142474665957
3.740280733,74.06794333379536,74.0447442710923,-2.176968090505016,8.84996923199183,-81.20745413579611,-80.28142474665957
3.742388515,74.06794333379536,73.6444404576641,-2.176968090505016,8.968247900823531,-81.20745413579611,-82.4746853127169
3.74626644,74.06794333379536,73.59412449539154,-2.176968090505016,9.066146093797762,-81.20745413579611,-82.29577261913953
3.749082038,74.06794333379536,73.56025329607537,-2.176968090505016,9.142390913063652,-81.20745413579611,-82.23023347834528
3.75030015,74.4273418870426,73.56025329607537,-2.758761298115049,9.142390913063652,-83.17535419121342,-82.23023347834528
3.75225843,74.4273418870426,73.21856542499337,-2.758761298115049,9.228486102375625,-83.17535419121342,-84.41117374459064
3.755624109,74.4273418870426,73.27154033432998,-2.758761298115049,9.277489244916882,-83.17535419121342,-84.20642976434215
3.758846161,74.4273418870426,73.3683565563959,-2.758761298115049,9.27604950624495,-83.17535419121342,-84.14338592746454
3.760265304,74.7315057973696,73.3683565563959,-3.318246281741556,9.27604950624495,-85.1518959714502,-84.14338592746454
3.762397243,74.7315057973696,73.4567254347728,-3.318246281741556,9.145608631129098,-85.1518959714502,-84.99857163367014
3.765714504,74.7315057973696,73.32366070748671,-3.318246281741556,9.240345740401478,-85.1518959714502,-86.19279041569663
3.768821416,74.7315057973696,73.54705020780948,-3.318246281741556,9.141368338254276,-85.1518959714502,-86.18600102650146
3.770268331,75.00109014707911,73.54705020780948,-3.8518877865061554,9.141368338254276,-87.06107050786623,-86.18600102650146
