time_s,angle_of_attack_deg
3.7827933760000003,57.9433153351259
3.7927933760000005,57.648098473977555
3.8009205550000003,57.59919641726258
3.8009239640000003,57.55030427845801
3.800930042,57.50142196326646
3.800933758,57.452549379166214
3.80093832,57.403686435376564
3.8027933760000003,57.354833042824005
3.8127933760000006,57.062947268199075
3.8178763360000003,57.0491060057601
3.817881839,57.03526574355383
3.8178867110000003,57.02142647875813
3.817892638,57.00758820856476
3.817896424,56.9937509301791
3.817918568,56.979914640820084
3.8179226230000003,56.966079337720295
3.817925029,56.95224501812566
3.817927599,56.93841167929556
3.818019821,56.92457931850268
3.818026813,56.91074793303296
3.818036542,56.89691752018552
3.818045832,56.88308807727256
3.818050488,56.86925960161935
3.8180559130000002,56.85543209056411
3.8222415450000002,56.84160554145796
3.822247311,56.82777995166489
3.8222515610000003,56.813955318561604
3.822348941,56.80013163953753
3.8224838780000003,56.78630891199473
3.8227933760000004,56.77248713334783
3.828455169,56.6281987601701
3.832793376,56.48405104165474
3.833598264,56.4268608916837
3.833602774,56.36970098445052
3.841199358,56.31257096140715
3.8412204450000003,56.25547047039284
3.8427933760000004,56.198399165501314
3.844572174,56.12774184682558
3.849361409,56.05714532236703
3.849377836,55.98660869905963
3.852793376,55.916131102864625
3.8533735350000002,55.84639184419004
3.8613200940000003,55.77672864055426
3.8613357550000003,55.70714038300732
3.8627933760000004,55.63762598555225
3.8660437400000003,55.545959983497575
3.8661185170000003,55.454457060506996
3.872793376,55.36311408505318
3.872876525,55.29537095306299
3.872903348,55.22773611323429
3.8776947010000002,55.16020800611337
3.8827933760000004,55.09278510337265
3.887129654,55.048324364638745
3.887173147,55.003918739326565
3.891834361,54.95956769786301
3.891854156,54.91527071768251
3.891865873,54.87102728311332
3.892793376,54.826836885266076
3.896786193,54.69584656828847
3.9027933760000004,54.565394823598325
3.912793376,54.308384047372684
3.9227933760000004,54.05546808575309
3.9327933760000002,53.80607937240718
3.9427933760000005,53.55952002370481
3.9527933760000002,53.31510428520583
3.9577985360000003,53.29883513633883
3.95781244,53.28257697758079
3.957856637,53.26632976863073
