velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.0170004087532745,-0.8741893638360186,-0.047735051501359406,1.4984160589983997
0.016958961879965317,-0.8795486380557868,-0.05722122252219079,1.4930476088445963
0.016909639700950555,-0.8835988397507569,-0.066174634765521,1.4849642609809302
0.01685616481385324,-0.8861211068572817,-0.07246502194674001,1.4751241269213056
0.016799928399708914,-0.8882010328794827,-0.07535088395476768,1.465101586745088
0.01673959558622856,-0.8920273096927175,-0.07546974472366294,1.4560803268482725
0.016671853128894933,-0.8985559328544411,-0.07399825442536646,1.4486504321259717
0.01659221513236384,-0.9060792323718089,-0.07187210750472953,1.4433143428196802
0.016495190412074916,-0.9114794164844061,-0.0696541670781977,1.4405543290325669
0.016374343043623046,-0.9113490996993014,-0.06762266921734661,1.4404256205491368
0.016222632418036963,-0.9027138875526166,-0.06604733548976145,1.4425521788739581
0.01603296899052129,-0.8846675838573977,-0.06577400698946463,1.446632982242977
0.01579904110805252,-0.8589474561021164,-0.06815437717205428,1.4525795532326162
0.015516500179723227,-0.8288630726581966,-0.07409055895543977,1.4599418004430864
0.015183981290951724,-0.7978668554339214,-0.08329330474033733,1.4675401686226173
0.014803326036851486,-0.7681498302871946,-0.09426132956904681,1.4739011129126363
0.014379186667860082,-0.7405354106864199,-0.10488759273912221,1.4778715651931875
0.013918430788388059,-0.715511641630398,-0.11346370807025051,1.478891276774647
0.013429305270632807,-0.6933421526873591,-0.11937423952937312,1.4770137231918798
0.012920799439913318,-0.6737695320367859,-0.12312864035987685,1.4725689310044268
0.012402812021927372,-0.6565680925900187,-0.12600429100675606,1.4656726954421817
0.011886344899473522,-0.641943931684876,-0.1291015484267577,1.4564332006020064
0.01138290006266734,-0.6302336635939136,-0.13207530942874485,1.4455962636706727
0.0109038502424708,-0.621714869227321,-0.1329951005907833,1.4344607089354722
0.010460277151948975,-0.6166982547494436,-0.12988681944379601,1.4243568190306026
0.010062087860296364,-0.6158158780056008,-0.12269625782804487,1.41672167036639
0.009716483652707303,-0.6204144852998018,-0.11387160312890336,1.4132334457515008
0.009427695183432127,-0.6318908645383736,-0.10692665962356421,1.415093417542264
0.009198229918648616,-0.649798847292077,-0.10429371715640903,1.4222199229566745
0.009029891416935538,-0.6710344884096556,-0.10622589584776862,1.4332929456701224
0.008923526422640677,-0.691428351030813,-0.11128518466222048,1.4464755363128987
0.008878224739020828,-0.707805693305035,-0.11757475304317831,1.4603520769560547
0.00889076000428976,-0.7184633509060027,-0.1235256727881921,1.4742726300404867
0.0089551995425362,-0.7227783749452058,-0.1280400609207471,1.4876742299907306
0.009063305348212869,-0.721278136715941,-0.1306453867103795,1.4994235544667631
0.009206544509001994,-0.716181090904476,-0.13200073162171447,1.5079736910191452
0.009378173574637046,-0.711347205758727,-0.13393848690320662,1.5117987334293923
0.009573663145111372,-0.7105259464537854,-0.1382960376475551,1.5099031434303902
0.009790426987771272,-0.7153380911150495,-0.14569493916218007,1.5024066851199316
0.010027824246186902,-0.7252399422768806,-0.15540967139680034,1.4903451000876644
0.010286773804417358,-0.7385206790374709,-0.16571068964980515,1.47486304426945
0.010568860597057226,-0.7529641111332953,-0.17439091257804334,1.4570310501994241
0.010875521264717353,-0.7666850430957587,-0.17983647804504943,1.4380802809348694
0.011207531810259502,-0.7785532217515715,-0.18192720857759354,1.419398990865433
0.01156488016458992,-0.7874716340034681,-0.18188392261882436,1.4023965879927733
0.011946589334029268,-0.7919459311784305,-0.18118630688770168,1.3881748469781343
0.01235013788145149,-0.7908035921952352,-0.18039059259354756,1.3771660204148946
0.01277122802387861,-0.7839811570301846,-0.17887715616748434,1.3691746227476262
0.01320451071213384,-0.7724113794567872,-0.17557633274545154,1.363776317749684
