time_s,x_m,y_m,z_m
5.060621971,-4.974473813880413,13.031462206373993,1.659989972043377
5.06062492,-4.974482129230137,13.00090664750432,1.6604829952269171
5.06062888,-4.974601544564935,12.970220414902755,1.6616718711051384
5.06063317,-4.974609670149018,12.939658551286524,1.6629161300176265
5.060636689,-4.974616730827393,12.908831221999971,1.663601611827056
5.060641751,-4.974660673528011,12.877918944173516,1.6639657872056797
5.060647374,-4.974802790803706,12.846668747083967,1.663875618971434
5.060664399,-4.975005684929816,12.815653480116811,1.664029529185682
5.060669231,-4.975066259339045,12.78436721543659,1.6646273352895478
5.060675393,-4.975134270232429,12.753425194837384,1.665939679553583
5.060680489,-4.975027198843783,12.722533144596182,1.6668710455744196
5.060685946,-4.975115575867883,12.6911653543573,1.667635249851268
5.060690345,-4.975180225991541,12.659626499671491,1.6675598685678248
5.060694984,-4.975365711246748,12.628229276643276,1.6674779005165756
5.060699442,-4.975283681980144,12.59660391538378,1.6676893544506404
5.060704394,-4.975283357187397,12.565150961922424,1.6687095713825963
5.060710832,-4.975257907878399,12.533676584871152,1.6700041786076834
5.060716008,-4.975171641916753,12.502126801645344,1.670915774224932
5.060721572,-4.975087590331759,12.470311767992532,1.671124304788678
5.060724803,-4.975278847933356,12.438476859522323,1.6710940414921969
5.060727922,-4.975305097484386,12.40654868343242,1.6709930547298353
5.060734647,-4.975282079132024,12.37469642942136,1.6717441196264429
5.060740155,-4.975245507212383,12.342892688898312,1.6726656582793626
5.060744592,-4.975155447474351,12.311036451020753,1.6737447252975657
5.060752518,-4.974901531779284,12.279011113829736,1.67430596614723
5.060757351,-4.97507607823576,12.2468354095024,1.6746065312491007
5.060762841,-4.975064321509596,12.214672736035627,1.6745451661902082
5.0607661870000005,-4.975135158470824,12.18224520569152,1.674643477267418
5.060769212,-4.97516781394392,12.149979077447988,1.675342638250252
5.060774598,-4.9748611196714325,12.117871891738098,1.6761297339893226
5.0607800780000005,-4.974852792831507,12.085544361373564,1.6769722482521343
5.0607838560000005,-4.974872741690447,12.053037339213692,1.6775115018352902
5.0607939680000005,-4.974866264217604,12.020504504100028,1.67735528860316
