angle_of_attack_deg,CL,CD,CL_CD,velocity_mps
21.874340241612543,0.5593944609243195,0.6969161610928573,0.802671098983143,10.735391825528797
21.827676138353702,0.5553162123362896,0.6911030588252138,0.8035215663485156,10.785567131249595
21.780596574441464,0.5519459560008351,0.6876389998254369,0.8026681967429838,10.8322786120794
21.73164932094336,0.5494135971159473,0.6868830783091073,0.7998648015432742,10.875103386232347
21.67960269406131,0.5478318347097635,0.6890698600630722,0.7950309053697749,10.913729511148304
21.623511652686606,0.5472678506316152,0.694200358246822,0.7883427948855171,10.948219054876057
21.562757231703692,0.5477217067711758,0.7019193074533209,0.780320046698274,10.979147770254178
21.497081871959008,0.549125618487455,0.7114001673516587,0.7718941373473699,11.007441039468336
21.426677704593974,0.5513455003606879,0.7213415161148494,0.7643335203129225,11.034068523501123
21.352273417962774,0.5541817515521914,0.7302823128515187,0.7588596105902253,11.059848870976593
21.275011896765257,0.5573984084149377,0.7370940930218172,0.7562106570804973,11.085474540743814
21.196125574730072,0.5607661356762171,0.7411929621285275,0.7565723965660379,11.111635001292518
21.116692001962672,0.5640675631948889,0.742407760197262,0.7597813404378386,11.139065209277007
21.03755778203783,0.5670828790599651,0.7408022888324761,0.765498281536005,11.168450917052246
20.959298547638383,0.5696070096837809,0.7365955430921651,0.7732968452291281,11.200230789372013
20.882180362557477,0.5714984471323795,0.730141462605454,0.7827229056301614,11.234416467059008
20.80617259885209,0.5727156706595186,0.7219013920744184,0.7933433526329672,11.270597678152123
20.731007672753027,0.5733013503397054,0.7123810783132155,0.8047677960458615,11.308199495031557
20.656236485413526,0.57333084826223,0.7020610325336746,0.816639610650821,11.346823505965434
20.581271212101118,0.572866824578141,0.6913527646640647,0.8286172470224722,11.386487647170542
20.505449436998575,0.5719400584612053,0.680591178666552,0.8403577307318886,11.427665529209886
20.42812149664818,0.5705729392745331,0.670075126615454,0.8515059231576654,11.470950671995205
20.34873166654134,0.5688340465335356,0.6601341554449797,0.8616946144064268,11.51644060252255
20.26688884175779,0.5668606398128277,0.6511449153847794,0.870559880632691,11.563453676403897
20.182449264492867,0.5648191039600289,0.6434673481048884,0.8777743045123135,11.610882483762454
20.095613539743578,0.5628523594041326,0.6373605751765986,0.8830988004667459,11.65769783327983
20.007028294627663,0.5610569624289645,0.6329253684559738,0.8864504258958379,11.703150873113314
19.91784271774574,0.5594788550563935,0.6300939960323442,0.8879291956097075,11.7467161356023
19.829611948656275,0.5581151029587117,0.6287034401116135,0.8877239527411239,11.787956681488879
19.74408121553166,0.5569384737121106,0.6285918795416165,0.8860096540180519,11.826469519331397
19.66299265748428,0.5559420927860722,0.6295834526977948,0.8830316146381406,11.861973061565994
19.58786769535919,0.5551543462008551,0.6313812346434127,0.8792696325754951,11.894433567653286
19.519750283278835,0.5545965847620092,0.6335203767486167,0.8754202786774763,11.924124325866456
19.459101439273933,0.5542322047341207,0.6354346949881792,0.8722095427029819,11.951581743902633
19.405871929025388,0.5539696621742066,0.636577172783852,0.8702317422893756,11.977471761533279
19.359607400912054,0.5537044232803009,0.6365360115642293,0.8698713241985364,12.002477840550284
19.31952791906205,0.553345259273292,0.6350966887045,0.8712771915110444,12.027288635819074
19.284598713101254,0.5528217443809099,0.6322322494095123,0.874396623861494,12.052576478507786
19.253605664970312,0.5520956208941242,0.6280637980182843,0.8790438529258655,12.078870497119157
19.225235935491643,0.5511734917582592,0.6228247173076329,0.8849576396710862,12.10641821780237
19.198158188423,0.5501083710145928,0.6168252218241405,0.8918383223482051,12.135170753615073
19.171099434735073,0.5489890694034109,0.6104142238164801,0.8993713579773397,12.164902995733145
19.142914688128926,0.5479280559590911,0.6039484388789256,0.9072431033603977,12.195352713730248
19.11264463002647,0.5470622371989771,0.5977818694581416,0.9151536122933029,12.22621500886855
19.07957567881664,0.5465676284452812,0.5922732109054293,0.922830238444857,12.256969534276935
19.04331456339071,0.5466604021587494,0.5877782464928302,0.9300453111690442,12.286836525566661
19.00385814023567,0.5475649149639493,0.5846053254238586,0.9366403129598754,12.315072658456714
18.961642178800297,0.5494733182481458,0.5829500376927812,0.9425736044583286,12.34127319612076
18.917576465148716,0.5525173502307795,0.5828082976808868,0.948025881629364,12.365329187882498
18.87300416352402,0.5567275513483857,0.5839027118029329,0.9534594378375276,12.387214028326799
18.82946450043724,0.56197441517313,0.5857341596803908,0.9594359589319754,12.406915439997498
18.788355905797008,0.5679511230317332,0.5877395148564387,0.9663313571310492,12.424511332334735
