angle_of_attack_deg,Fx_aero_N,Fy_aero_N,Fz_aero_N,velocity_mps
19.142914688128926,-1.2339446078255063,17.56696211882776,15.744896109129952,12.195352713730248
19.11264463002647,-1.159018128724237,17.47175966987706,15.811435345773525,12.22621500886855
19.07957567881664,-1.0658318913972815,17.39418005033992,15.888957726097196,12.256969534276935
19.04331456339071,-0.9497929607352592,17.342834047445443,15.981820582945186,12.286836525566661
19.00385814023567,-0.8068524699081884,17.325263512991178,16.094569833926567,12.315072658456714
18.961642178800297,-0.6350569340987033,17.346767160230073,16.231406566445497,12.34127319612076
18.917576465148716,-0.4372206765825879,17.407567658740874,16.39520175440437,12.365329187882498
18.87300416352402,-0.22211612178248077,17.499865349102677,16.585985765366917,12.387214028326799
18.82946450043724,-0.0025665038164152734,17.609038023397677,16.799430119358338,12.406915439997498
18.788355905797008,0.20782720480846384,17.718509740638478,17.02674545138506,12.424511332334735
18.750758778098255,0.3976854690540066,17.813574108055775,17.25636319084147,12.440200205219647
18.71743841784573,0.5595915989123392,17.88359033594314,17.476406909331963,12.45423723469003
18.688881511716016,0.6901722008679873,17.923625421214126,17.67656595599932,12.466848898120405
18.665313947288887,0.7886215805243987,17.934261909238355,17.848016710344645,12.478139132956569
18.646709357993668,0.854441947853188,17.919793027541587,17.982835012737336,12.488043831220914
18.632804978861174,0.8861505035956712,17.886598448272274,18.074810738606345,12.496445137416988
18.62312878969112,0.8811916980310059,17.842057733370634,18.120309134537052,12.503378771477179
18.617024271634445,0.8361110837353792,17.793554277558634,18.11818915277358,12.509162300567018
18.613668156046213,0.7469061572931275,17.747494814695813,18.069672337461192,12.51435995601727
18.612083527656367,0.6097636177830293,17.708351339800767,17.978678268872912,12.519620559676229
18.611146865054117,0.4222149159016051,17.67764870112847,17.85261380704405,12.525494300186441
18.609592032793763,0.1844824180094585,17.65318814635103,17.702725631142695,12.532275955858488
18.60607879633144,-0.09963008760597473,17.62979092362156,17.54252563776078,12.539945052464601
18.599420732796517,-0.4228841082969498,17.602110620009707,17.385262266866455,12.548320678275081
18.588863476535973,-0.7758792935840666,17.566934029373797,17.24261632544421,12.55730523046157
18.574176637479543,-1.1484548527475862,17.5226628435799,17.124283665334143,12.566986219744447
18.555556119647672,-1.5299436426222137,17.467721908935534,17.037539383667866,12.577614112302907
18.53348492106987,-1.90866109742312,17.40043718726595,16.986673001584407,12.589487174161947
18.50861080974863,-2.2717808478718893,17.320209307108975,16.972307814799827,12.602708844452565
18.481648104605796,-2.6065586182230365,17.22842279893995,16.991263298938684,12.617039327050428
18.45332145574576,-2.902587619956394,17.128236728290723,17.037374707292578,12.632030817556684
18.42435327725971,-3.1532302987221117,17.0233050691401,17.102834388956698,12.647228199027676
18.39545631212332,-3.3563438914008645,16.916583609027473,17.179273483783316,12.662211031134289
18.367319301241885,-3.514651868642184,16.810573898910985,17.25873071557854,12.676541064141912
18.340595738067364,-3.634126783972449,16.70826695266559,17.33528487035089,12.689763714246789
18.31586792745513,-3.72146467283359,16.613200207916424,17.406100098161875,12.701529224164076
