time_w1,velocity_w1,time_w2,velocity_w2
2.432033886,0.0,2.429138954,0.0
2.436646789,0.0,2.431791195,0.0
2.4366542730000003,0.0,2.431878864,0.0
2.460349374,0.0,2.438028788,0.0
2.460358951,0.0,2.518266402,0.0
2.46036905,0.0,2.518280925,0.0
2.460433804,0.0,2.5183007230000003,0.0
2.466603572,0.0,2.518317118,0.0
2.4666385440000003,0.0,2.5183339,0.0
2.466655452,0.0,2.518353117,0.0
2.466819135,0.0,2.518370757,0.0
2.470532368,0.0,2.51838495,0.0
2.470537657,0.0,2.518427356,0.0
2.475522379,0.0,2.518444536,0.0
2.486033613,0.0,2.518457861,0.0
2.490422076,0.0,2.5185048180000003,0.0
2.490474348,0.0,2.518532958,0.0
2.490532934,0.0,2.518554427,0.0
2.49055073,0.0,2.518567869,0.0
2.4952430100000003,0.0,2.518589866,0.0
2.5103417720000003,0.0,2.518602298,0.0
2.51039603,0.0,2.518680617,0.0
2.515369721,0.0,2.518698541,0.0
2.5154167860000003,0.0,2.518714869,0.0
2.515436302,0.0,2.51873394,0.0
2.51550945,0.0,2.518747553,0.0
2.522442624,0.0,2.528600372,0.0
2.522468009,0.0,2.528635725,0.0
2.526897869,0.0,2.528649679,0.0
2.526914998,0.0,2.528715093,0.0
2.542697695,0.0,2.667266028,0.0
2.542742672,0.0,2.667285547,0.0
2.542763296,0.0,2.667329135,0.0
2.542796192,0.0,2.66735602,0.0
2.554379865,0.0,2.667378954,0.0
2.554398309,0.0,2.667445702,0.0
2.554522356,0.0,2.667476947,0.0
2.554541002,0.0,2.6674994830000003,0.0
2.563551977,0.0,2.667518121,0.0
2.573254843,0.0,2.667531974,0.0
2.573270511,0.0,2.667553728,0.0
2.573314506,0.0,2.667568129,0.0
2.573327448,0.0,2.667582969,0.0
2.577596186,0.0,2.667604749,0.0
2.577641,0.0,2.6676274170000003,0.0
2.581327548,0.0,2.667643355,0.0
2.586067504,0.0,2.667658587,0.0
2.594086777,0.0,2.667724956,0.0
2.594101927,0.0,2.667768318,0.0
2.59960705,0.0,2.667787234,0.0
2.599631398,0.0,2.6678056210000003,0.0
2.614722946,0.0,2.667820823,0.0
2.614738681,0.0,2.667838049,0.0
2.614750497,0.0,2.667855282,0.0
2.614790067,0.0,2.667870751,0.0
2.619137404,0.0,2.667882982,0.0
2.619157559,0.0,2.667905944,0.0
2.624672899,0.0,2.667918797,0.0
2.62468974,0.0,2.667940702,0.0
2.632900319,0.0,2.667953272,0.0
2.63293311,0.0,2.667962569,0.0
2.632963578,0.0,2.667980184,0.0
2.646220884,0.0,2.668033419,0.0
2.646232601,0.0,2.668046519,0.0
2.64961793,0.0,2.668061102,0.0
2.649622741,0.0,2.668075843,0.0
2.6496272320000003,0.0,2.668093715,0.0
2.6537630720000003,0.0,2.668104929,0.0
2.6601203890000003,0.0,2.668120813,0.0
2.660133269,0.0,2.814274729,0.0
2.663974655,0.0,2.814286168,0.0
2.684464938,0.0,2.814303274,0.0
2.686204033,0.0,2.814322678,0.0
2.686222149,0.0,2.814346362,0.0
2.686249057,0.0,2.814361611,0.0
2.686265563,0.0,2.814373473,0.0
2.688326307,0.0,2.814442102,0.0
2.688340659,0.0,2.814464737,0.0
2.70292962,0.0,2.814481874,0.0
2.702944758,0.0,2.814872291,0.0
2.702955895,0.0,2.814923586,0.0
2.703019646,0.0,2.814950901,0.0
2.71637514,0.0,2.814970428,0.0
2.716397547,0.0,2.814981644,0.0
2.716432988,0.0,2.81499362,0.0
2.71646342,0.0,2.815082796,0.0
2.735132521,0.0,2.815103508,0.0
2.735139273,0.0,2.815121649,0.0
2.735155668,0.0,2.815137575,0.0
2.735162032,0.0,2.815155981,0.0
2.743022279,0.0,2.815171081,0.0
2.743029759,0.0,2.815185435,0.0
2.743040835,0.0,2.815203889,0.0
2.743053467,0.0,2.815220692,0.0
2.746995921,0.0,2.81523215,0.0
2.746999789,0.0,2.815245683,0.0
2.750371807,0.0,2.815260174,0.0
2.755259088,0.0,2.815278383,0.0
2.760635762,0.0,2.815290071,0.0
2.766434228,0.0,2.815310836,0.0
2.76643851,0.0,2.815321769,0.0
2.769302317,0.0,2.815332871,0.0
2.769316022,0.0,2.8153612,0.0
2.800319769,0.0,2.815377737,0.0
2.800341111,0.0,2.815388518,0.0
2.800355626,0.0,2.8154138790000003,0.0
2.800382114,0.0,2.8154281560000003,0.0
2.808957764,0.0,2.815443295,0.0
2.808962779,0.0,2.8154541230000003,0.0
2.808968189,0.0,2.815508829,0.0
2.808972516,0.0,2.815523674,0.0
2.808977445,0.0,2.815539004,0.0
2.808983174,0.0,2.815548746,0.0
2.808989344,0.0,2.825073645,0.0
2.818857491,0.0,2.825077712,0.0
2.818862145,0.0,2.825091756,0.0
2.8188771690000003,0.0,2.825096761,0.0
2.8300252180000003,0.0,2.830057659,0.0
2.830038957,0.0,2.830062407,0.0
2.838653961,0.0,2.830065514,0.0
2.838676952,0.0,2.830070418,0.0
2.83868529,0.0,2.830085136,0.0
2.846391191,0.0,2.835331663,0.0
2.846441445,0.0,2.835336313,0.0
2.8464695410000003,0.0,2.8486512580000003,0.0
2.858955826,0.0,2.848655419,0.0
2.858960489,0.0,2.848659179,0.0
2.858966349,0.0,2.848662768,0.0
2.858973652,0.0,2.85440664,0.0
2.864473867,0.0,2.859092618,0.0
2.864493022,0.0,2.859101291,0.0
2.8692664480000003,0.0,2.864169498,0.0
2.873112863,0.0,2.864178346,0.0
2.873120694,0.0,3.011277274,0.0
2.887275343,0.0,3.011283488,0.0
2.893707483,0.0,3.011289048,0.0
2.8937225150000003,0.0,3.011295052,0.0
2.89373831,0.0,3.011301012,0.0
2.893751875,0.0,3.011305058,0.0
2.90647227,0.0,3.01131072,0.0
2.9064803340000003,0.0,3.011314892,0.0
2.906483547,0.0,3.011319476,0.0
2.906486448,0.0,3.011324469,0.0
2.918885723,0.0,3.011330466,0.0
2.918895313,0.0,3.011335059,0.0
2.918901153,0.0,3.011341658,0.0
2.918974787,0.0,3.011346956,0.0
2.934729947,0.0,3.01135209,0.0
2.934752138,0.0,3.011356939,0.0
2.934759418,0.0,3.011362625,0.0
2.934785631,0.0,3.011369243,0.0
2.942455254,0.0,3.0113857,0.0
2.94245967,0.0,3.011401823,0.0
2.942478992,0.0,3.011407524,0.0
2.94506329,0.0,3.011412471,0.0
2.945067158,0.0,3.011416663,0.0
2.9479143050000003,0.0,3.011420662,0.0
2.952810893,0.0,3.011424173,0.0
2.9747855860000003,0.0,3.011428227,0.0
2.974803493,0.0,3.01143125,0.0
2.974819931,0.0,3.01143596,0.0
2.974869061,0.0,3.01144034,0.0
2.97660416,0.0,3.011444032,0.0
2.976635963,0.0,3.011456522,0.0
2.987196104,0.0,3.011460966,0.0
2.987256325,0.0,3.011465643,0.0
3.013114548,0.0,3.011469802,0.0
3.013129698,0.0,3.011473848,0.0
3.013157983,0.0,3.011479334,0.0
3.013173314,0.0,3.011485706,0.0
3.013185359,0.0,3.011490376,0.0
3.013211766,0.0,3.011495443,0.0
3.013545444,0.0,3.011508225,0.0
3.025100192,0.0,3.011513324,0.0
3.025122992,0.0,3.011523704,0.0
3.025151795,0.0,3.011528117,0.0
3.025185099,0.0,3.018286259,0.0
3.039712763,0.0,3.018297706,0.0
3.039742309,0.0,3.031808963,0.0
3.03976226,0.0,3.031813749,0.0
3.039774087,0.0,3.031818372,0.0
3.046338008,0.0,3.031824453,0.0
3.046356885,0.0,3.035388673,0.0
3.04661886,0.0,3.035401753,0.0
3.046635031,0.0,3.042371261,0.0
3.05935614,0.0,3.048631367,0.0
3.059370285,0.0,3.048637337,0.0
3.05942415,0.0,3.053888093,0.0
3.059480274,0.0,3.053892924,0.0
3.062956593,0.0,3.067928021,0.0
3.069301289,0.0,3.067932496,0.0
3.069324884,0.0,3.067937811,0.0
3.075133641,0.0,3.067944139,0.0
3.075256424,0.0,3.074504203,0.0
3.090912638,0.0,3.074519629,0.0
3.090930578,0.0,3.096649858,0.0
3.090941705,0.0,3.096670201,0.0
3.091011698,0.0,3.096689404,0.0
3.103327296,0.0,3.096693032,0.0
3.103345537,0.0,3.096695722,0.0
3.103361436,0.0,3.096714166,0.0
3.103454664,0.0,3.101792256,0.0
3.104159462,0.0,3.101802507,0.0
3.108548481,0.0,3.105253761,0.0
3.114003759,0.0,3.10525779,0.0
3.114048479,0.0,3.110188543,0.0
3.120382326,0.0,3.116769674,0.0
3.12339374,0.0,3.116773077,0.0
3.123445769,0.0,3.122309379,0.0
3.130886777,0.0,3.128489502,0.0
3.130918482,0.0,3.12849591,0.0
3.148759536,0.0,3.128518861,0.0
3.148779099,0.0,3.134727431,0.0
3.148808413,0.0,3.1411154,0.0
3.148840804,0.0,3.141138346,0.0
3.152786811,0.0,3.141152587,0.0
3.152797155,0.0,3.146232109,0.0
3.152860671,0.0,3.152563459,0.0
3.156923796,0.0,3.158769535,0.0
3.160664956,0.0,3.158781113,0.0
3.1754872,0.0,3.158867903,0.0
3.175506216,0.0,3.165020603,0.0
3.175518455,0.0,3.184646269,0.0
3.175584556,0.0,3.184670293,0.0
3.190448009,0.0,3.184753345,0.0
3.190476656,0.0,3.184767503,0.0
3.190492553,0.0,3.184777857,0.0
3.190525951,0.0,3.185029134,0.0
3.197596273,0.0,3.194638413,0.0
3.197636635,0.0,3.194651234,0.0
3.204125708,0.0,3.206462942,0.0
3.204139329,0.0,3.206481048,0.0
3.204156935,0.0,3.206553697,0.0
3.208293693,0.0,3.206563651,0.0
3.211727251,0.0,3.238512324,0.0
3.216806821,0.0,3.238528146,0.0
